,age,Years_Enrolled,Qualification,family,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response
776,51,9,1,1,30467.0,1,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,0
777,51,10,1,1,31590.0,1,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,0
778,37,11,0,1,20425.0,1,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0
779,63,9,2,1,17144.0,0,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,0
780,55,10,2,0,42564.0,1,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,1
781,45,9,2,1,43783.0,1,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,0
782,47,11,1,0,40780.0,1,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,0
783,78,10,2,0,62847.0,1,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,0
784,66,11,2,0,82017.0,0,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,1
785,73,10,1,0,16813.0,1,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,0
786,45,10,1,1,51267.0,1,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,0
787,62,10,1,0,46524.0,0,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,0
788,61,10,2,0,45183.0,1,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,0
789,69,9,2,1,70421.0,0,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,0
790,58,11,1,0,60161.0,1,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,0
791,50,10,1,0,73926.0,0,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,0
792,55,10,1,1,19329.0,1,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,0
793,53,10,2,1,61872.0,0,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,0
794,67,10,1,0,46984.0,0,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,0
795,72,10,1,1,34838.0,0,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,0
796,79,10,2,0,82716.0,1,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,0
797,65,10,1,0,48192.0,0,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,1
798,47,10,2,1,49681.0,0,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0
799,52,9,2,1,56850.0,0,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,0
800,66,10,1,1,55267.0,1,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,0
801,51,10,1,1,59666.0,0,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,0
802,51,10,1,0,72504.0,1,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,0
803,42,10,1,0,26872.0,1,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,0
804,51,10,1,0,21359.0,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,1
805,48,9,1,0,73170.0,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,0
806,68,10,2,1,52750.0,0,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,0
807,37,10,2,0,91820.0,0,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,0
808,53,9,2,1,65968.0,1,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,0
809,47,9,1,1,30772.0,0,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,0
810,69,11,1,0,22507.0,0,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,0
811,51,9,1,1,65685.0,0,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0
812,45,10,1,1,25804.0,1,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,0
813,43,10,2,0,76412.0,1,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,1
814,51,10,1,1,22063.0,1,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,0
815,62,9,1,0,57091.0,1,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,1
816,60,10,1,0,22419.0,0,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0
817,64,10,1,1,87771.0,0,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,1
818,64,10,1,0,78353.0,0,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,0
819,69,10,1,1,93404.0,0,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,0
820,61,10,1,0,37859.0,0,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,0
821,65,10,2,0,80995.0,0,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,0
822,39,9,1,1,16529.0,1,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,0
823,47,10,2,0,55412.0,0,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,0
824,31,11,1,0,48789.0,0,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,0
825,56,10,2,1,56575.0,1,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,0
826,43,10,1,1,25130.0,1,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,0
827,56,10,1,1,35441.0,0,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,0
828,67,10,1,1,71391.0,0,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,0
829,51,10,2,0,49494.0,1,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,0
830,43,11,1,0,81702.0,0,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,0
831,43,10,1,0,45889.0,1,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,0
832,46,9,1,0,56628.0,1,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,0
833,73,10,1,1,34026.0,1,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0
834,49,11,1,1,40049.0,0,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,0
835,35,9,1,0,34176.0,1,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0
836,42,11,1,1,19419.0,0,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,0
837,63,10,1,0,82504.0,1,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,0
838,53,9,1,0,81205.0,1,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,0,1
839,32,11,1,0,61618.0,1,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,0
840,67,11,2,0,55284.0,0,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,0
841,60,10,1,0,49980.0,0,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,0
842,43,10,1,1,15072.0,0,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,0
843,49,10,1,0,49166.0,1,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,0
844,69,9,2,1,65324.0,1,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,0
845,66,11,1,0,82347.0,1,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,0
846,57,9,2,1,30843.0,1,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,0
847,49,9,2,1,46374.0,1,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,0,1
848,44,10,1,0,60474.0,1,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0
849,50,9,2,1,38576.0,1,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,0
850,38,10,1,1,55357.0,0,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,0
851,57,11,1,1,37758.0,1,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0
852,34,10,1,0,85710.0,1,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,0
853,54,9,1,1,23228.0,0,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0,0
854,54,9,2,1,44602.0,1,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,0
855,36,10,1,0,7500.0,0,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,0
856,34,11,1,1,38683.0,0,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,0
857,48,10,1,0,49514.0,0,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,0
858,50,10,2,1,57906.0,1,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,0
859,57,10,2,0,43456.0,1,275,11,68,25,7,7,3,5,1,8,5,0,0,0,0,0,0,0
860,37,10,2,0,19485.0,0,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0
861,45,10,1,1,53172.0,0,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,0
862,44,11,1,1,30545.0,0,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0,0
863,40,10,2,0,70123.0,1,1308,0,396,23,0,0,1,5,7,4,3,0,1,0,0,1,0,0
864,64,9,1,0,62450.0,0,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,0
865,47,9,1,1,21675.0,0,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,0
866,42,9,1,0,42395.0,1,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,0
867,45,10,2,1,61346.0,1,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,0
868,70,10,1,0,80812.0,0,769,22,500,210,143,33,1,4,8,5,2,1,0,1,1,0,0,0
869,52,10,2,0,42835.0,0,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,0
870,40,10,1,1,39922.0,1,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0
871,67,9,2,0,86424.0,1,387,68,569,89,45,68,1,6,9,12,1,0,0,0,0,0,0,0
872,45,10,1,1,17117.0,0,12,23,38,30,18,7,4,3,1,3,9,0,0,0,0,0,0,0
873,51,9,1,0,24762.0,1,6,10,12,3,15,40,3,3,1,2,8,1,0,0,0,0,0,1
874,48,11,1,1,35797.0,1,27,1,14,4,1,21,2,2,0,3,8,0,0,0,0,0,0,0
875,48,10,1,0,36627.0,0,9,1,5,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0
876,42,9,1,1,51111.0,0,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,0
877,51,11,2,0,86857.0,0,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,1
878,53,10,2,0,82072.0,0,889,55,685,168,92,129,1,3,2,13,1,0,0,0,0,0,0,0
879,70,11,2,0,46231.0,0,189,2,55,0,5,12,4,6,1,4,9,0,0,0,0,0,0,0
880,64,10,1,1,42243.0,1,48,0,2,0,0,5,2,2,0,3,7,0,0,0,0,0,0,0
881,61,10,1,1,51195.0,1,230,14,156,82,24,58,8,9,2,5,8,0,0,0,0,0,0,0
882,45,10,2,0,68092.0,1,852,60,207,78,36,48,2,2,6,10,5,0,0,0,0,0,0,0
883,50,10,1,1,31814.0,0,35,3,20,4,1,20,2,2,0,3,9,1,0,0,0,0,0,0
884,58,11,2,0,51390.0,0,205,20,47,23,2,56,6,5,2,5,5,0,0,0,0,0,0,0
885,40,9,1,0,76630.0,0,255,31,446,40,56,175,1,3,10,11,1,0,0,0,0,0,0,0
886,32,9,0,0,26868.0,0,0,0,1,8,3,2,1,1,0,2,7,0,0,0,0,0,0,0
887,80,10,2,0,48948.0,0,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,0,1
888,51,11,2,0,55260.0,0,825,8,53,11,0,242,2,8,10,5,6,0,0,0,0,0,0,0
889,67,10,1,1,64090.0,1,316,58,161,76,51,135,1,6,9,4,5,0,0,0,0,0,0,1
890,65,9,1,0,78331.0,0,756,138,354,160,169,61,2,10,6,7,4,0,0,0,0,0,0,0
891,49,10,2,1,37087.0,0,194,55,134,15,0,3,3,4,2,8,6,0,0,0,0,0,0,0
892,37,10,1,0,21846.0,1,7,17,18,6,10,26,4,4,0,3,8,0,0,0,0,0,0,0
893,65,10,1,0,81320.0,0,183,33,493,59,103,57,1,4,3,10,2,0,0,0,0,0,0,0
894,53,10,1,0,54137.0,1,171,0,11,0,1,20,2,4,1,4,6,0,0,0,0,0,0,0
895,56,10,1,0,66825.0,0,243,101,405,29,40,40,1,4,5,6,2,0,0,0,0,0,0,0
896,50,10,1,0,57100.0,1,181,21,69,39,3,96,1,3,3,6,3,0,0,0,0,0,0,0
897,54,10,1,1,58917.0,1,151,7,89,0,7,28,5,4,1,6,5,0,0,0,0,0,0,0
898,46,9,1,0,85072.0,0,494,92,391,194,11,241,1,3,4,10,0,0,0,0,0,0,0,0
899,62,10,1,0,86429.0,1,464,28,873,29,18,37,0,7,4,7,2,0,0,0,1,0,0,1
900,52,10,1,0,45684.0,1,5,1,5,10,0,7,1,1,0,2,7,0,0,0,0,0,0,0
901,49,9,1,1,47889.0,0,29,0,29,0,5,4,1,2,0,3,5,0,0,0,0,0,0,0
902,37,9,2,0,45921.0,1,102,9,49,24,3,12,1,2,1,6,4,0,0,0,0,0,0,0
903,57,10,2,0,78420.0,0,604,28,674,91,28,28,1,3,10,8,1,0,0,0,0,0,0,0
904,31,10,1,0,75114.0,1,571,12,523,63,60,24,1,3,10,5,2,0,0,0,0,0,0,0
905,60,10,2,0,52278.0,1,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,1
906,51,10,2,1,35641.0,1,63,3,67,8,9,28,2,3,1,4,7,0,0,0,0,0,0,1
907,29,11,1,0,95529.0,1,770,29,890,250,27,24,1,7,3,7,3,0,0,1,0,0,0,1
908,69,10,1,0,62820.0,0,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0
909,63,10,2,0,73113.0,0,741,19,154,50,9,28,1,3,4,7,2,0,0,0,0,0,0,0
910,41,10,2,0,84169.0,1,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,0,1
911,69,10,1,0,42607.0,1,156,29,56,30,32,47,2,3,2,7,3,0,0,0,0,0,0,0
912,69,10,2,0,74637.0,0,960,64,464,146,0,16,1,6,9,9,3,0,0,0,1,0,0,0
913,68,9,2,1,46015.0,1,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0
914,30,10,1,0,72354.0,0,315,26,473,220,12,182,1,2,10,6,1,0,0,0,0,0,0,0
915,54,10,2,0,39858.0,0,15,20,25,2,7,26,1,2,0,4,6,0,0,0,0,0,0,1
916,75,9,2,1,34469.0,0,19,6,20,0,5,12,3,1,1,4,4,0,0,0,0,0,0,0
917,37,9,1,1,83033.0,0,812,99,431,237,149,33,1,11,4,10,5,0,0,0,1,0,0,0
918,44,11,2,0,24401.0,0,73,28,217,10,24,115,3,6,1,6,8,0,0,0,0,0,0,0
919,45,9,1,0,77583.0,0,372,23,384,250,12,108,1,4,5,9,2,0,0,0,1,0,0,0
920,41,10,1,0,74116.0,0,871,111,704,145,55,166,1,4,4,10,2,0,1,0,0,0,0,0
921,30,9,1,0,74293.0,0,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,0
922,47,10,2,1,68397.0,1,760,80,466,17,13,80,1,6,9,5,3,0,0,0,0,0,0,0
923,49,9,2,0,79632.0,1,471,0,510,99,21,12,1,6,4,9,2,0,0,0,0,0,0,0
924,34,9,1,0,46107.0,0,31,9,27,16,9,33,1,1,1,4,3,0,0,0,0,0,0,0
925,72,11,2,0,64950.0,1,819,0,72,12,0,63,2,11,2,10,7,0,1,0,0,0,0,0
926,34,11,0,1,25443.0,0,1,4,3,8,9,7,1,1,0,3,8,0,0,0,0,0,0,0
927,71,9,1,0,75127.0,0,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0
928,52,9,2,1,32892.0,0,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,0
929,52,10,1,0,71796.0,0,354,21,311,167,75,32,1,9,3,4,4,0,0,0,0,0,0,0
930,53,10,2,1,67536.0,1,1253,0,447,23,71,35,3,11,5,11,8,0,0,0,1,0,0,0
931,52,10,1,0,55239.0,0,371,17,238,23,24,106,3,7,5,11,5,0,0,0,0,0,0,0
932,48,10,2,0,60554.0,1,588,7,76,110,15,15,2,8,4,9,6,0,0,0,0,0,0,0
933,71,10,1,0,64831.0,0,480,86,249,75,86,144,8,6,3,5,6,0,0,0,0,0,0,0
934,61,10,2,1,56067.0,0,517,12,54,16,6,120,2,7,4,7,5,0,0,0,0,0,0,0
935,40,10,1,0,82025.0,0,267,98,606,48,70,98,1,3,2,6,1,0,0,1,0,0,0,1
936,70,10,1,0,94384.0,0,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,1
937,37,11,0,0,14906.0,0,7,7,14,7,16,15,3,2,1,3,7,0,0,0,0,0,0,0
938,36,11,2,0,51563.0,0,1166,0,48,0,0,36,1,4,4,10,8,0,1,1,0,0,0,0
939,41,9,1,1,57937.0,0,261,42,144,55,48,133,3,4,4,9,3,0,0,0,0,0,0,0
940,44,10,1,0,68274.0,0,135,25,51,23,25,46,2,4,2,5,3,0,0,0,0,0,0,0
941,46,10,1,1,39771.0,0,6,2,18,2,8,14,1,2,0,3,4,0,0,0,0,0,0,0
942,48,11,1,0,67893.0,1,711,28,142,49,18,47,2,3,2,9,8,0,0,0,0,0,0,0
943,44,9,2,1,27922.0,0,11,0,13,2,4,11,1,2,0,3,4,0,0,0,0,0,0,0
944,47,9,2,1,52190.0,1,42,0,17,0,0,18,3,2,1,3,5,1,0,0,0,0,0,0
945,50,10,2,0,44051.0,1,79,7,58,6,3,18,4,3,1,4,6,0,0,0,0,0,0,1
946,52,10,2,0,42767.0,0,20,6,43,19,5,38,1,3,1,2,8,0,0,0,0,0,0,0
947,47,9,2,1,46106.0,0,30,0,8,2,0,14,1,1,1,2,6,0,0,0,0,0,0,0
948,47,10,2,1,16927.0,0,20,2,23,3,1,4,5,3,0,4,8,0,0,0,0,0,0,0
949,58,11,1,1,59754.0,0,115,27,44,4,146,139,3,5,2,6,5,0,0,0,0,0,0,1
950,71,11,1,0,53700.0,0,263,5,233,69,41,83,4,5,5,8,5,0,0,0,0,0,0,0
951,50,9,1,1,59041.0,1,69,2,15,2,2,6,2,2,0,4,5,0,0,0,0,0,0,0
952,66,10,2,0,54237.0,1,267,3,30,4,0,57,4,5,2,5,6,0,0,0,0,0,0,0
953,56,11,1,0,70647.0,0,561,85,171,25,123,114,2,4,7,13,2,0,0,0,0,0,0,0
954,61,9,2,0,52597.0,0,492,0,37,7,0,42,3,6,3,8,5,0,0,0,0,0,0,0
955,54,11,2,1,41021.0,1,14,7,9,6,16,12,2,2,0,3,6,0,0,0,0,0,0,1
956,48,10,2,1,40233.0,0,80,4,46,0,17,2,5,2,1,5,6,0,0,0,0,0,0,0
957,43,9,1,1,50183.0,1,97,12,84,13,10,15,7,3,1,6,5,0,0,0,0,0,0,0
958,64,10,1,1,54753.0,0,197,107,227,7,59,131,3,5,2,11,4,0,0,0,0,0,0,0
959,50,10,1,0,92955.0,1,693,21,925,31,24,84,1,6,7,9,2,0,0,1,1,0,0,1
960,50,11,1,1,33471.0,1,43,2,27,0,9,12,3,3,0,4,7,0,0,0,0,0,0,0
961,49,10,2,1,34596.0,1,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,1
962,43,11,1,1,44010.0,1,186,36,234,86,72,48,6,10,2,6,9,0,0,0,0,0,0,0
963,35,9,1,0,84219.0,1,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,0
964,55,10,2,1,40706.0,1,59,0,11,4,2,5,4,3,0,4,7,0,0,0,0,0,0,0
965,35,11,1,1,15716.0,1,16,5,30,8,7,26,3,3,0,4,8,0,0,0,0,0,1,0
966,64,10,1,0,59052.0,1,230,35,75,63,57,31,3,7,1,7,5,0,0,0,0,0,0,0
967,52,11,2,0,80573.0,0,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0
968,61,9,1,0,83715.0,1,318,8,407,150,35,8,1,2,8,13,0,0,0,0,0,0,0,0
969,64,11,2,0,82576.0,0,1206,55,445,168,18,18,1,2,4,12,1,0,0,1,0,0,0,0
970,58,10,2,1,56962.0,0,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0
971,71,9,1,1,35704.0,0,30,9,12,2,11,30,3,2,0,4,4,0,0,0,0,0,0,0
972,69,10,1,1,53103.0,0,729,17,133,11,0,195,5,10,6,7,7,1,0,0,0,0,0,0
973,63,10,1,0,46779.0,0,12,1,3,0,0,7,1,0,1,2,4,0,0,0,0,0,0,0
974,58,9,1,0,4861.0,1,2,1,1,1,0,1,0,0,0,0,14,0,0,0,0,0,0,0
975,44,10,2,0,33462.0,0,22,3,18,0,0,11,1,2,0,3,7,0,0,0,0,0,0,0
976,45,10,1,0,63693.0,0,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0
977,73,10,1,0,80763.0,1,674,168,108,192,42,231,1,5,11,6,3,0,0,1,1,0,0,1
978,49,10,2,1,65352.0,1,284,3,84,4,7,23,2,4,2,8,4,0,0,0,0,0,0,0
979,45,10,2,0,82170.0,1,1023,93,651,49,55,37,1,5,6,7,2,0,0,0,0,0,0,0
980,54,10,1,0,75759.0,1,1394,22,708,89,91,182,1,9,7,9,5,1,0,1,1,0,0,1
981,47,10,1,0,79689.0,0,311,26,640,180,37,121,1,4,9,13,2,0,0,0,0,0,0,0
982,67,9,2,0,35340.0,1,27,0,12,0,1,5,2,2,0,3,5,0,0,0,0,0,0,0
983,69,9,1,0,85683.0,1,1296,17,311,45,69,51,1,2,4,10,1,0,1,1,1,1,0,1
984,51,11,1,1,24884.0,1,3,6,7,0,0,3,1,0,0,3,7,0,0,0,0,0,0,0
985,42,11,2,1,42021.0,1,393,5,136,7,5,27,5,10,1,6,9,1,0,0,0,0,0,0
986,34,9,1,0,64449.0,0,218,63,282,137,35,70,4,5,3,12,4,0,0,0,0,0,0,0
987,69,9,1,0,64587.0,1,66,0,16,0,6,20,2,1,1,4,3,0,0,0,0,0,0,0
988,28,9,1,0,34824.0,0,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,0
989,45,10,1,0,75437.0,1,795,0,545,95,58,0,1,8,4,10,6,0,0,0,1,0,0,0
990,66,9,1,1,26091.0,0,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0
991,50,10,1,1,52845.0,1,384,25,292,130,41,64,3,8,8,6,6,1,0,0,0,0,0,0
992,67,10,1,0,46086.0,1,244,8,32,7,2,50,4,3,1,8,4,0,0,0,0,0,0,0
993,67,11,2,0,78028.0,1,158,19,288,25,0,38,1,6,4,9,7,0,1,1,0,0,0,1
994,36,10,2,0,95169.0,1,1285,21,449,106,20,20,1,4,3,4,1,0,0,1,1,0,0,1
995,42,10,1,1,56337.0,1,349,16,144,28,5,182,5,8,5,4,8,1,0,0,1,0,0,1
996,36,10,1,1,22434.0,1,4,12,11,3,13,15,2,2,0,3,8,0,0,0,0,0,0,0
997,69,10,2,1,36930.0,0,223,2,31,0,2,39,5,5,2,4,8,0,0,0,0,0,0,0
998,69,10,1,0,36130.0,1,157,43,127,68,56,37,6,3,8,4,4,1,0,0,0,0,0,1
999,70,11,2,1,65569.0,0,397,46,288,20,38,70,2,6,5,10,3,0,0,0,0,0,0,0
1000,71,10,1,0,83844.0,0,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0
1001,55,9,1,1,19514.0,1,14,3,21,2,1,28,4,3,1,2,8,1,0,0,0,0,0,0
1002,60,10,2,0,36736.0,0,10,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,0,0
1003,44,11,1,1,77568.0,1,1230,0,396,232,178,158,1,10,2,8,5,0,1,1,1,0,0,0
1004,47,9,2,1,49187.0,0,81,1,31,2,1,0,1,1,1,5,2,0,0,0,0,0,0,0
1005,45,10,1,0,30168.0,0,154,20,66,0,12,27,7,6,1,4,9,0,0,0,0,0,0,0
1006,55,11,2,1,34053.0,1,63,0,21,7,0,12,1,3,0,3,8,0,0,0,0,0,0,0
1007,52,9,2,1,38196.0,1,30,0,11,0,0,3,3,2,0,4,5,0,0,0,0,0,0,0
1008,72,9,2,0,59412.0,0,90,67,165,30,43,11,1,4,2,8,3,0,0,0,0,0,0,0
1009,58,9,1,0,70924.0,1,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,0,0
1010,54,10,1,0,54165.0,0,127,4,73,15,6,11,1,2,1,7,2,0,0,0,0,0,0,0
1011,50,10,1,1,32300.0,1,13,3,6,6,5,6,1,1,0,3,8,0,0,0,0,0,0,0
1012,47,10,1,0,20180.0,1,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0
1013,50,9,1,1,34961.0,0,45,2,26,4,1,1,3,3,1,3,7,0,0,0,0,0,0,0
1014,49,10,2,1,28440.0,0,38,1,24,0,0,0,1,2,0,3,8,0,0,0,0,0,0,0
1015,70,10,2,1,64504.0,0,986,36,168,16,0,108,7,11,3,4,7,0,0,0,0,0,0,1
1016,57,9,2,1,33564.0,0,61,0,3,0,0,7,1,1,1,3,5,0,0,0,0,0,0,0
1017,45,11,1,1,17345.0,0,4,9,16,17,0,12,2,2,1,2,8,0,0,0,0,0,0,0
1018,56,10,2,1,56320.0,1,201,53,172,116,77,83,3,5,4,9,4,0,0,0,0,0,0,0
1019,45,10,1,0,28647.0,0,19,8,29,0,12,26,1,2,2,2,7,1,0,0,0,0,0,1
1020,36,10,0,0,15038.0,0,4,8,11,19,12,26,2,2,1,2,9,0,0,0,0,0,0,0
1021,65,10,2,0,32173.0,1,18,0,2,0,0,2,1,1,0,3,4,0,0,0,0,0,0,0
1022,59,11,1,1,68316.0,0,806,80,161,120,11,33,5,10,7,10,6,0,0,0,0,0,0,0
1023,52,10,1,0,74538.0,1,380,98,733,110,112,28,1,8,8,5,3,0,0,1,0,0,0,1
1024,52,10,1,0,91700.0,0,576,172,961,125,115,19,1,8,6,5,3,0,0,0,0,0,0,1
1025,54,9,1,0,68695.0,1,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0
1026,46,10,1,1,31056.0,0,5,10,13,3,8,16,1,1,0,3,8,0,0,0,0,0,0,0
1027,50,9,1,0,79593.0,0,350,60,568,110,133,145,1,5,6,7,2,0,0,1,0,0,0,0
1028,43,11,1,0,28071.0,0,39,33,130,41,26,44,2,5,1,5,8,0,0,0,0,0,0,0
1029,65,9,2,1,37334.0,1,26,1,16,2,2,15,4,3,0,4,4,0,0,0,0,0,0,0
1030,51,10,2,0,46423.0,1,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0
1031,52,9,2,1,37126.0,1,45,3,9,4,4,7,1,1,2,2,6,1,0,0,0,0,0,1
1032,70,10,1,1,47703.0,0,359,0,134,13,26,123,4,6,3,8,5,0,0,0,0,0,0,0
1033,64,9,1,1,61180.0,0,403,24,29,6,24,218,2,5,5,6,3,1,0,0,0,0,0,0
1034,69,11,1,1,38998.0,0,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,1,0
